Country,Code,Year,Liver cancer ,Kidney cancer ,Larynx cancer ,Breast cancer ,Thyroid cancer ,Stomach cancer ,Bladder cancer ,Uterine cancer ,Ovarian cancer ,Cervical cancer ,Prostate cancer ,Pancreatic cancer ,Esophageal cancer ,Testicular cancer ,Nasopharynx cancer ,Other pharynx cancer ,Colon and rectum cancer ,Non-melanoma skin cancer ,Lip and oral cavity cancer ,Brain and nervous system cancer ,"Tracheal, bronchus, and lung cancer ",Gallbladder and biliary tract cancer ,Malignant skin melanoma ,Leukemia ,Hodgkin lymphoma ,Multiple myeloma ,Other cancers 
Poland,POL,2003,1855.820567,2548.321017,1749.526979,5245.638706,290.7615586,6453.434047,2887.078867,1001.446005,2691.066242,2681.120801,3928.011235,4459.521376,1755.148555,121.8909236,201.6880018,694.2618098,12212.03157,857.4487264,1248.830068,2670.314843,22468.85558,2561.716119,1000.663196,2905.043126,387.3104406,1030.547877,2931.267312
Poland,POL,2004,1839.688002,2587.145057,1774.001918,5307.197393,285.8519677,6468.303388,2949.4436,1016.926443,2730.601976,2661.2424,4064.751271,4519.289934,1783.978985,125.0760612,206.1830777,718.7815331,12510.31118,859.3212459,1282.396701,2735.68276,22930.62517,2530.810326,1020.116064,2975.137096,380.0585936,1069.726242,2980.830122
Poland,POL,2005,1820.640684,2636.809393,1783.980303,5454.775827,286.55288,6444.975637,3009.62592,1035.878936,2785.577226,2660.519002,4191.596352,4599.654089,1787.733318,127.7332315,212.2862352,746.0846737,12824.78876,848.261549,1313.163194,2780.58761,23240.12977,2508.372273,1049.673529,3026.388043,366.9430847,1100.42198,3031.823856
Poland,POL,2006,1845.373278,2698.234131,1786.19454,5571.095178,287.5874001,6453.401073,3075.570205,1063.685538,2826.556156,2661.998548,4315.669465,4689.377132,1803.741035,130.0766061,216.5208061,770.294816,13131.65921,825.1100952,1352.010891,2842.782782,23633.91539,2499.497735,1083.822152,3068.683495,353.3029429,1126.060679,3102.383335
Poland,POL,2007,1854.018438,2767.071276,1785.560893,5678.558724,288.1885571,6473.626566,3173.109782,1097.500673,2857.766633,2652.496575,4457.262799,4783.348673,1822.809563,132.1166428,220.7924543,801.3005032,13481.27311,790.1820106,1387.144895,2885.222969,24089.00824,2500.601206,1118.019855,3100.069742,339.1993896,1151.745946,3180.929642
Poland,POL,2008,1862.265269,2830.75023,1753.455425,5710.060122,289.0026591,6421.740649,3248.943569,1124.938824,2870.374628,2583.610241,4559.706657,4857.695036,1815.228298,133.065229,220.7140911,823.5544056,13664.54885,743.7315295,1420.191358,2907.900732,24258.58973,2485.070131,1146.31513,3114.409526,319.3659051,1167.363286,3229.4976
Poland,POL,2009,1885.403874,2894.311234,1717.885342,5814.522194,287.4250775,6356.985839,3324.214806,1156.876999,2905.692852,2550.413126,4657.65934,4937.118286,1833.417979,132.4103242,219.9139681,845.8757902,13881.2638,701.9162139,1443.534292,2938.036594,24477.70822,2481.91339,1178.635057,3149.604335,301.197488,1185.972769,3293.035402
Poland,POL,2010,1903.719975,2925.43122,1664.711457,5714.735905,281.7475169,6256.621949,3375.850894,1149.807471,2901.742872,2426.398497,4734.972395,4987.840732,1826.935699,129.7946635,215.872088,858.8139954,13866.36047,660.0014016,1468.602121,2927.920003,24491.78479,2424.628542,1191.010767,3134.247566,285.3941122,1193.984887,3354.533184
Poland,POL,2011,1946.16657,2974.4795,1644.480851,5831.482265,281.4716995,6198.586261,3442.936005,1182.05715,2944.61304,2392.737059,4858.104205,5114.914034,1863.840982,129.3870096,216.5428034,883.128512,14073.81224,622.0653046,1492.298371,2956.864287,24541.08255,2435.943293,1227.563859,3176.822992,277.8550465,1216.642187,3455.207867
Poland,POL,2012,2048.196258,3040.394913,1657.598494,5972.498632,289.6359152,6240.113189,3531.968579,1231.856855,2985.6809,2390.773607,4976.449022,5362.396364,1933.191906,131.8480491,216.5397312,912.9330196,14426.84673,616.3574277,1530.023604,3024.448477,24954.8608,2495.546026,1269.561216,3246.720552,272.5754953,1245.950815,3631.070779
Poland,POL,2013,2107.568816,3083.023978,1642.533851,5983.993361,290.0793807,6180.683048,3596.392076,1254.63996,3011.425164,2335.997432,5060.557213,5491.733749,1951.543888,129.3681948,211.3126079,937.5200325,14487.9725,583.931484,1551.588152,3043.674703,24880.29237,2488.696051,1296.417005,3269.638258,262.483736,1258.172297,3734.921801
Poland,POL,2014,2145.893248,3103.393228,1588.570118,5908.264262,288.0326322,5996.528985,3616.802886,1254.198544,3022.540226,2261.047719,5108.788069,5580.923518,1947.779934,125.278657,204.3814553,954.2071769,14311.48155,573.5668332,1564.415104,3043.328999,24306.67601,2456.721424,1302.984819,3262.980412,251.3721886,1270.717778,3783.049642
Poland,POL,2015,2206.38862,3159.511629,1591.267585,5855.858092,288.0120741,5959.704554,3635.386147,1236.873231,3033.814467,2221.13427,5209.192609,5632.291219,1968.17098,120.3878146,202.7979777,961.2457653,14353.50029,611.8086049,1565.10575,3070.683772,24045.88892,2474.691232,1318.770682,3265.592933,249.8441075,1286.233658,3762.632524
Poland,POL,2016,2264.863711,3212.219932,1596.724097,5848.677557,289.4238116,5946.005864,3675.969845,1233.153859,3055.273424,2189.320186,5321.593209,5717.317736,1991.308379,117.1482396,201.6961466,976.0015445,14457.44873,635.7565634,1580.421877,3106.471626,23917.14032,2496.758657,1340.307771,3285.256258,247.5329113,1306.809689,3785.1765
Portugal,PRT,1990,593.9948182,261.5970176,450.3116897,1705.282165,131.8082328,3624.483697,629.6125131,268.953744,329.5532864,436.2165786,1469.714685,946.5212283,605.6006002,17.25346355,87.01336126,117.4740036,2692.140668,153.0512009,322.2584864,506.8317346,2682.213702,368.6532683,116.6658503,767.2948295,76.47701505,248.7609314,1080.969346
Portugal,PRT,1991,606.3071717,270.1819698,450.7709999,1734.883692,129.7775512,3559.731082,643.0901944,271.7927,337.8366309,432.972535,1525.621699,957.627731,593.7713608,17.01528644,91.16160999,122.6765846,2736.258991,155.2908833,324.0257678,511.2888488,2760.288508,373.6074396,122.3311577,780.8988916,77.44151725,259.6430315,1110.153569
Portugal,PRT,1992,616.6883479,278.8639869,449.2123247,1754.443643,129.6619983,3503.752966,654.6975807,272.6851721,340.51492,432.0103319,1574.259734,975.3220859,588.6808556,17.82402717,93.97585393,129.4578196,2791.800412,158.7562083,329.701362,524.4624786,2830.185132,378.5415909,127.7021042,792.3706105,78.40974511,271.0082955,1135.449633
Portugal,PRT,1993,634.7141697,288.3631317,455.6302607,1782.172995,133.5522897,3475.68153,671.9141093,273.6395128,357.9503027,431.2782324,1644.507189,1002.945139,591.4306786,18.28195372,95.03385531,138.4207168,2904.080868,161.73939,332.9901418,535.278748,2973.219677,386.4590192,133.8656178,806.4280544,80.41180196,283.6141715,1162.988433
Portugal,PRT,1994,646.6106044,297.7619132,449.9543705,1792.412308,129.0062221,3409.242784,686.7955274,269.5217548,366.7816624,422.8328178,1700.327693,1021.804036,583.4427362,18.26732247,100.0157662,146.5371725,2982.256553,162.7335616,337.3662085,550.1687407,3047.613466,388.3966895,140.7853835,818.7921111,80.32107481,296.2839803,1192.90753
Portugal,PRT,1995,661.7020671,308.7845461,447.6288759,1829.813801,122.9541986,3430.514892,701.4329713,276.3486088,378.1928375,424.3922803,1788.865127,1045.604432,585.1650588,19.38321758,101.1676267,154.6349135,3116.976649,169.634225,341.0589217,563.3351652,3166.457174,395.4167072,148.8730875,844.5862353,79.83605093,317.5671034,1213.77668
Portugal,PRT,1996,672.63078,316.5676089,455.1789838,1853.999464,131.1754422,3409.877125,712.7675837,279.1344517,399.0026174,424.7116257,1877.742454,1058.730027,591.0792774,18.8950401,102.8877585,165.2622868,3222.334532,169.5667367,347.6792181,577.2270286,3256.294263,406.0864091,158.4643631,872.1989504,77.3974986,332.0100213,1236.76921
Portugal,PRT,1997,680.7159519,317.1892357,457.3937237,1859.199667,126.5173681,3341.06761,714.8879081,277.9907892,409.3325609,422.4418473,1926.308248,1083.810209,590.9620412,18.80836304,106.8557276,177.4480179,3286.815118,167.1385961,352.8257642,587.6994898,3296.098374,401.7092779,166.6134062,887.508417,77.35573276,343.2998254,1225.055069
Portugal,PRT,1998,690.4781701,323.0758235,453.3749674,1867.713016,125.1485863,3306.776681,724.8278901,284.4190132,426.3455628,425.5456719,1967.120377,1094.736409,596.8699895,18.58840151,109.159877,187.3556347,3376.178566,165.9835437,347.076549,607.1889762,3378.613101,406.7160851,176.676635,903.9764593,78.04117918,361.020725,1232.777286
Portugal,PRT,1999,711.9438984,316.4436129,448.9198443,1870.979839,116.0130885,3306.246508,745.057188,278.457381,428.7597528,427.9348636,1985.578408,1109.966894,604.8712343,20.33997653,111.9585227,195.0039977,3485.07653,164.7970433,350.1879144,628.1889473,3435.46775,406.9912055,185.3248219,916.9972779,74.43530043,374.2192,1224.749917
Portugal,PRT,2000,729.5293494,310.0376778,449.0529437,1884.736552,109.9078647,3248.170188,753.1867504,278.2738306,438.3418676,431.4110552,1991.873611,1131.514226,613.9245183,20.43548815,111.1234549,201.6179356,3539.573145,166.2313183,355.722156,648.4875868,3488.553223,407.4983138,191.8314855,929.8554259,74.32540124,387.1463075,1205.635728
Portugal,PRT,2001,749.4604469,267.4542376,451.3114458,1902.230802,100.1557178,3212.686426,768.2399394,282.0449891,443.536978,436.9846096,1978.292159,1167.966843,617.4483274,20.82027773,114.910702,205.8396839,3643.11299,168.3374507,359.997325,668.4273216,3553.178239,411.5459548,197.4109397,949.5086412,72.317044,402.843946,1138.793984
Portugal,PRT,2002,771.9170112,317.3567192,447.1423436,1886.420767,91.27537274,3163.716513,775.859462,283.9250757,443.7840639,424.1204796,1975.203538,1185.437065,621.2392589,19.52353548,112.0846478,211.9979794,3709.186371,174.1437804,362.4698787,682.3810139,3648.89007,411.0915644,200.4143736,952.2143541,69.93824407,410.0856217,1160.94255
Portugal,PRT,2003,793.0267553,332.2996711,452.7500526,1891.582895,90.24053385,3133.206921,793.3503225,289.0211931,451.2756953,421.0558976,1971.927621,1211.911008,623.6856262,17.97184059,111.9049932,220.4898631,3793.853725,176.8462321,359.0194684,695.0510184,3754.398225,412.7114025,210.9753248,956.985939,68.35678566,419.8723115,1156.87809
Portugal,PRT,2004,816.7362212,344.7994377,445.250069,1862.958833,88.61610971,3076.4897,797.1513472,290.8734881,451.1807576,412.4920074,1964.177228,1239.126685,627.3812642,17.22484312,111.7908976,223.3017011,3826.486561,171.4759022,355.2350685,709.4430379,3816.292282,409.3169812,217.953981,945.0818705,65.60788443,420.7485341,1145.015587
Portugal,PRT,2005,840.5355878,360.1372774,444.9628599,1902.058663,84.77685492,3066.532679,811.6756346,299.8543845,462.4655157,417.062078,1974.500667,1283.821812,634.0950543,14.46222102,110.4525931,228.8358689,3921.824407,165.0790735,348.2499967,717.8340293,3952.693675,400.7626129,221.5045882,937.6971566,62.71619638,425.499412,1090.537357
Portugal,PRT,2006,862.0104947,371.7865489,438.6507396,1892.904078,87.23766828,3007.780067,837.7450721,298.9562961,462.8396118,411.5029995,1986.335048,1309.054972,629.6770181,14.91663568,109.5673367,239.2140428,3970.00735,172.4302679,349.929211,728.1622236,4016.255359,395.0441475,225.422094,943.5074953,60.58672257,430.6852297,1105.362634
Portugal,PRT,2007,891.8420595,381.5619965,434.2431379,1884.158242,90.13265034,2968.484434,859.6672252,303.5780388,461.6841239,411.3179116,1994.135566,1336.470707,629.7189258,16.32305951,111.0009766,252.0030545,4030.040116,186.8363858,371.352547,754.371835,4040.7976,402.1805135,231.8829348,963.7853773,62.42027897,440.1826461,1179.364539
Portugal,PRT,2008,921.7124574,397.8129468,426.3638994,1880.087872,94.84915729,2948.406498,882.3333433,306.0979726,459.7090763,408.3291372,2008.849048,1365.36464,631.906853,16.91804119,111.7718797,264.4204638,4092.423872,194.5476474,381.7736695,770.3127099,4073.41921,403.8395916,240.8266174,978.9169764,62.47966356,448.9688348,1213.699459
Portugal,PRT,2009,952.3799313,411.4721,420.0303286,1878.981254,97.26552982,2901.168487,902.4452235,312.4504875,459.2344131,407.4519401,2013.300366,1399.129688,632.6427537,16.31370534,111.5843839,271.6630175,4123.734064,202.5906822,389.663616,785.6518687,4124.407904,400.9168157,246.4335199,993.6315,62.49165644,458.7414496,1230.662075
Portugal,PRT,2010,983.0457608,422.7383953,414.7693314,1872.590797,96.8562351,2861.517353,920.6363712,315.2480559,456.581898,396.9394593,2033.996147,1432.097824,632.7473133,16.60573661,111.7027628,280.0624647,4162.352757,206.2033358,393.7644332,806.8511726,4195.604739,398.6670682,255.01731,1008.122908,61.57664842,469.1860096,1251.553592
Portugal,PRT,2011,1015.406159,427.7947584,404.1061434,1876.786906,100.3205228,2839.591514,946.4071989,318.8080575,461.4758996,393.487689,2055.060003,1459.333287,635.6723412,16.65223331,111.500791,287.937742,4183.815187,211.1014211,398.6791772,825.9895747,4197.23283,398.7437511,261.2210195,1018.295674,60.50428481,482.3319853,1264.215107
Portugal,PRT,2012,1035.993985,436.7949446,393.7686944,1905.678836,101.3014045,2832.017818,973.1971233,321.0716164,465.802573,385.3304859,2082.3187,1484.331403,636.0503623,16.43039995,113.0018074,289.6418216,4222.38314,218.8458668,398.5406127,837.3953371,4211.480785,402.2923401,267.9837789,1034.476566,58.70132413,495.4465785,1283.260511
Portugal,PRT,2013,1058.282412,442.4787286,383.6186298,1884.764024,98.93844052,2792.996884,986.6387355,320.600968,466.1960656,377.2133848,2098.400117,1507.390395,633.7395715,16.98050856,110.5422274,283.8480707,4227.540551,224.8457782,398.8793835,849.6204083,4218.026353,404.5207571,270.612545,1043.917146,57.4541475,507.5593024,1292.310595
Portugal,PRT,2014,1072.278212,447.2651256,376.0691649,1877.617658,99.51915981,2760.737231,996.9500891,318.91902,467.4674393,371.8104067,2123.235614,1519.849222,633.7499463,16.4085892,108.5516969,283.485549,4211.040213,227.4148039,394.353748,851.6606846,4150.661705,407.5798967,276.3690609,1047.862464,57.35709901,514.7504126,1304.062856
Portugal,PRT,2015,1069.023524,452.2961101,374.7427171,1880.859929,100.518458,2781.774167,1009.69732,319.3089322,472.6998984,369.391818,2196.311858,1537.590668,643.8576324,16.51831287,109.9709181,282.2249157,4258.663714,229.414402,397.6754406,852.665295,4126.570718,410.9915011,276.2303416,1055.298128,56.42968842,518.6637061,1326.386001
Portugal,PRT,2016,1073.203167,458.2077702,373.7239276,1888.053014,101.5101319,2794.713171,1024.333682,320.2253781,477.7717519,367.0954202,2255.536326,1557.321616,651.4675078,16.51264988,110.7451041,282.1476078,4303.632034,232.6625883,400.4814239,857.1225869,4116.631861,415.2884237,278.7002768,1064.255748,55.72870612,525.2483824,1346.322279
Puerto Rico,PRI,1990,248.2655549,68.15796731,94.2061003,314.5391694,15.53402207,378.3594956,86.72119324,50.34925714,72.6905532,113.6956091,475.0097088,185.0064702,232.3621816,3.737136293,16.18592631,63.54440257,433.6741427,29.75315876,111.5619475,81.91220622,563.9430226,58.42191946,20.60752277,218.0477665,27.92962566,89.24919753,206.9812539
Puerto Rico,PRI,1991,256.1636859,70.09438149,95.25265303,328.3184159,15.8385862,381.0635161,89.689761,50.37961592,74.18990834,114.2159915,508.974351,189.2639619,230.5800891,3.889884936,16.59827571,63.25661632,452.2241189,30.67842639,112.0785007,84.17611538,581.7645609,57.52352434,21.46282675,220.4000358,27.71778459,93.01838622,212.8767589
Puerto Rico,PRI,1992,257.997451,69.74223475,93.05724016,343.5651724,16.51532712,381.5582115,94.52097531,50.30125405,76.45626423,111.9306528,563.1308097,194.1120495,230.0931581,3.914340857,17.42093634,62.83898606,475.167895,31.85273866,111.4816198,89.30031339,600.5755202,58.60881776,22.06678927,221.055166,28.27826295,96.66644533,210.8662057
Puerto Rico,PRI,1993,267.1739542,70.50488421,92.28871041,348.6924487,16.20157966,381.1130844,96.04376674,51.89952249,76.87075662,112.8928344,568.44722,202.4898795,228.9140196,4.42347063,17.54970601,59.11443083,494.2862134,32.70612186,107.8447028,85.62362415,613.7769586,56.4871666,22.74503872,225.0785941,27.48638076,99.34334182,228.0892609
Puerto Rico,PRI,1994,267.4968054,69.60986264,99.34324662,368.5769604,16.50438092,395.5709738,101.7183227,53.50440966,77.83212271,115.5164607,600.9081983,217.0838328,227.346326,4.573416779,20.03566906,56.86860914,530.0348827,34.78925138,107.6194659,85.86578801,658.9679185,58.85198351,23.89537123,229.8565509,27.49498956,105.9071845,242.410664
Puerto Rico,PRI,1995,271.1908263,66.15008098,99.32440477,373.118847,16.93876407,387.3426958,103.9954638,56.36264195,80.58204286,115.710967,604.5001917,219.4722047,223.1559323,4.603330919,20.59245525,53.79398802,547.4100159,34.69381291,102.7223167,87.59492856,666.6075337,56.14777326,24.97672336,233.3279491,25.78440587,107.9864422,249.2485074
Puerto Rico,PRI,1996,276.029841,66.93967901,98.25109373,383.269059,17.57721038,372.7501301,103.5974913,55.71456307,82.15243894,114.4367446,606.2411627,224.6181503,215.9418658,4.805676561,20.62807046,51.5967601,562.1195841,33.01155667,98.34945514,87.1647093,663.1981821,53.73004133,26.44844303,234.6350177,26.85596499,109.3053725,258.3163388
Puerto Rico,PRI,1997,272.2749449,67.11240676,92.43843256,381.7325558,18.20489142,360.5935238,103.0928504,55.70376433,86.82859214,114.0154838,596.3487644,213.0311327,206.4887123,4.879711233,19.80846734,46.32887586,569.0180689,35.20933699,91.48804708,86.9162823,637.0345269,50.55131822,26.02004006,233.9895186,24.84998284,112.6100188,257.7068762
Puerto Rico,PRI,1998,263.2896809,65.81159647,92.44035688,384.2633404,17.31207269,351.2610234,102.2601742,56.90499836,87.3479074,113.0548222,587.8514533,215.3556192,197.0749205,4.404554601,19.97521128,45.5431096,582.7900325,36.52996387,87.36164821,86.91574809,636.5636172,48.37545043,26.6045533,237.7616651,24.11624933,117.2615315,258.7225404
Puerto Rico,PRI,1999,271.2129801,68.2022701,91.28205723,398.1011732,16.48125056,354.5447848,108.6256755,58.7876845,92.70779296,115.1416836,586.7397778,216.7590586,193.2232391,4.613142411,19.52844742,44.72923401,623.1061997,39.59553538,85.02283894,87.63881052,649.1907279,48.59437254,26.66445547,242.6928902,23.92175559,120.2702364,262.3989523
Puerto Rico,PRI,2000,277.8095659,70.87256763,88.84743439,402.2746727,17.51994911,346.4961959,110.512854,58.84001282,95.18727112,113.8654496,586.856719,220.179348,185.028069,4.893067071,20.04498032,45.28617834,642.971491,41.31508498,85.13352566,84.77015898,652.042098,48.93414679,27.56252786,246.9065228,22.52402686,121.4271813,262.4004198
Puerto Rico,PRI,2001,282.5720122,72.38932683,83.96034614,411.6414282,17.178468,340.9764595,109.9971049,61.92225622,97.99253034,113.069837,580.8555565,223.054002,180.5115323,4.71178857,19.54615615,43.87713385,665.8231257,41.74279769,86.37527534,83.12704886,648.7522762,47.26771815,26.85674384,247.0166366,21.49950251,122.6507666,259.2391303
Puerto Rico,PRI,2002,279.5210104,72.58496646,82.17755162,422.4834218,17.97999072,332.9925624,112.6230782,62.88689615,100.523895,114.6729527,592.0115635,224.0635508,174.4184352,4.800846378,19.4464425,44.01515015,677.926772,42.37734009,86.13545662,81.24945101,640.889528,46.42955065,27.86563903,249.2769827,20.57355726,125.2966331,258.9351309
Puerto Rico,PRI,2003,283.4245722,73.44329277,80.14441549,424.1158457,18.07647078,320.0441471,115.9729656,63.64507754,103.3840901,113.826418,587.1150693,224.4266257,170.7833689,4.689973369,19.64375767,42.09045297,696.5439249,41.78574767,86.46516628,80.30920383,643.5965814,45.90846564,27.68882111,254.02166,21.29240692,127.09045,256.2047624
Puerto Rico,PRI,2004,285.5095326,77.79295848,78.32550695,434.3557217,18.60047559,317.1868328,119.0098412,64.53522743,104.3466133,114.1522011,593.6932318,230.2876587,165.1630896,4.954934541,19.7466384,41.88430251,715.1808776,44.93735296,86.42911509,81.29302069,649.7360699,46.64735116,27.31755026,255.8402879,20.03185611,127.0184591,254.8342426
Puerto Rico,PRI,2005,288.5523821,79.86815197,76.09016995,440.8304741,18.87320917,297.8843229,122.895325,64.39491988,107.4462782,114.782456,596.6782489,235.6601818,162.4017896,4.648505078,19.27704207,41.7768809,717.9643919,47.86143743,86.69985772,83.35664929,646.3957922,49.28242181,27.63774257,256.9523494,19.88571338,130.438742,244.4531605
Puerto Rico,PRI,2006,297.3326232,80.63031505,73.76574998,448.8887729,18.47891993,302.3374053,120.7412033,68.73865057,109.875721,117.4142446,587.6600316,239.0679506,156.3718775,4.793789036,18.87245074,39.54766196,738.7359708,48.28766687,84.14388441,82.27770598,658.3362209,46.11456513,28.83804679,257.1184216,19.62249985,129.6314854,259.0580782
Puerto Rico,PRI,2007,305.5885135,81.01412393,74.02036356,456.1139036,17.95570066,300.782236,123.6397549,70.17194111,110.2838461,117.6916253,589.8872547,248.2747139,155.3282001,5.038964037,19.12993573,39.36199768,756.1804296,49.98080128,82.0711786,84.96159346,669.3762231,45.7772579,29.45814243,259.2845069,19.25123606,134.3795707,265.9389612
Puerto Rico,PRI,2008,312.4794513,82.09287308,72.71590917,457.9528496,18.27042174,298.1864394,128.3125754,69.21451666,111.2799958,117.8546252,594.4538445,255.6598805,152.4135143,5.020858523,19.29901601,39.00168263,766.5159014,51.49536455,81.63761162,88.53742099,676.3616229,44.42719185,29.97080657,259.0388718,19.53102545,136.3271768,274.1470055
Puerto Rico,PRI,2009,313.897382,81.54971664,69.00881684,460.6748196,18.59460836,293.466647,130.630256,68.43540212,112.0329479,119.7073771,593.1035933,264.6062586,151.1479768,4.840257701,18.55354774,37.18666641,780.2173397,52.27599872,81.09967148,90.16488935,683.2264586,43.81151684,29.6349033,259.5194862,19.58616581,138.3051397,279.1039769
Puerto Rico,PRI,2010,318.7451322,84.16048993,69.34682417,465.1038569,18.59453009,295.5815257,136.6115663,71.16156913,116.0810686,122.87158,602.1272298,274.7567324,150.217958,5.083339148,18.85002701,36.13017819,794.2300327,55.06958792,81.62907674,91.98275611,698.4048231,43.60856658,29.87661537,266.5003335,19.95687843,141.1155247,285.5163947
Puerto Rico,PRI,2011,326.1966393,84.51685667,69.94998542,465.6345496,18.42913475,297.3147285,140.4433387,69.86203534,117.7971067,121.5007611,601.2442014,282.0084755,145.1127257,5.295320491,18.83314239,36.35133518,797.6580113,54.31507139,81.21370243,94.34524409,694.7888717,42.05135934,29.4593004,267.6656749,19.24371797,145.6730707,285.5239376
Puerto Rico,PRI,2012,332.5728334,84.16565989,71.21436885,477.7538115,18.72920043,306.0780886,140.2305086,73.19235251,122.4502219,124.5574737,610.7549157,293.7854243,148.5176576,5.64922433,19.38032097,36.32027982,815.1072381,56.32513435,82.98245648,95.44903426,707.5595259,43.9151265,28.78143519,268.8428863,18.51763595,150.1200524,287.2162096
Puerto Rico,PRI,2013,334.5186888,85.43808781,72.58493328,473.7401961,18.94936618,309.4350765,140.844589,72.77310783,121.4239026,121.8381941,627.5244341,291.3022026,152.8376644,5.205648762,19.45470834,37.61240754,817.9002325,56.39430383,84.70832076,95.09291284,710.2027349,44.50926477,29.68713887,269.259367,18.5460106,150.4046367,289.3641079
Puerto Rico,PRI,2014,340.46367,87.07991535,75.54853064,480.5079071,19.44088796,320.2252742,143.4117199,74.05554459,122.6808757,122.5658043,649.311785,295.8367109,158.0492211,5.03939658,19.89991648,38.65754254,840.4303512,57.90285617,87.1443387,96.25768755,729.4874378,45.91766453,30.47236995,272.5697511,18.63218934,153.702901,293.7401784
Puerto Rico,PRI,2015,342.5401975,87.57229923,74.84168776,481.9695885,19.4677704,317.392771,143.285208,74.51471595,123.6621911,121.7463531,649.5869644,297.0877502,158.979692,4.976813418,19.81861282,39.29654996,835.8802153,57.68640756,87.81320973,96.67342947,721.6911694,46.19141028,30.91382482,272.8773861,18.38728091,154.5885517,295.3474608
Puerto Rico,PRI,2016,345.8799846,88.23795264,73.82681256,482.5735174,19.50319923,314.0330819,143.6489287,74.8610585,124.5769362,120.7533562,653.1085888,298.8820991,159.9911811,4.953666221,19.71836922,39.91515608,830.7470845,57.63176659,88.35953786,96.93567602,712.4910999,46.39227137,31.35675224,273.4593053,18.09679267,155.6285935,297.2611076
Qatar,QAT,1990,11.49313033,3.088486121,1.023630129,15.38573755,1.15276199,9.253525474,2.328694938,0.615653389,2.083611699,1.900812007,2.814408996,6.855449494,4.373192764,0.32555776,0.393270894,0.39117729,11.67254373,0.461239406,1.416183898,7.306398784,16.36404801,2.590681679,0.730041353,14.60696044,0.581183359,1.118172051,7.831560771
Qatar,QAT,1991,12.09909721,3.274277902,1.086196279,16.26662033,1.214087212,9.789948076,2.478008181,0.641251487,2.180253278,1.961197553,2.994816531,7.208819397,4.59842978,0.336270512,0.406392575,0.409214319,12.3610218,0.485300484,1.482845542,7.686456456,17.65797653,2.70655295,0.764386548,15.21311857,0.60180643,1.182249415,8.145725356
Qatar,QAT,1992,12.50231789,3.402190079,1.114801244,16.90788218,1.259036084,10.04448814,2.585284195,0.653071735,2.249855244,1.982005255,3.129400463,7.463788969,4.730911659,0.337781261,0.409473479,0.41648528,12.80798834,0.498701213,1.518267555,7.951004244,18.61610728,2.777367915,0.7871315,15.53520885,0.60665749,1.21997647,8.328856252
Qatar,QAT,1993,12.85787427,3.524718666,1.135994364,17.93147366,1.325269827,10.37562116,2.690571608,0.674189729,2.333327893,2.034214828,3.246810104,7.712283296,4.909072224,0.341122124,0.41028746,0.423002438,13.39171986,0.510552908,1.549328742,8.244181811,19.53974802,2.877759933,0.811875209,15.86916409,0.612254433,1.256156303,8.501908548
Qatar,QAT,1994,13.17389896,3.647727009,1.160610367,18.68700103,1.384050632,10.67161212,2.801088077,0.677458673,2.4057716,2.036049578,3.3398003,7.931979979,5.083265188,0.352439527,0.41280144,0.430208917,13.91110366,0.524267625,1.589746668,8.571668844,20.65063659,2.974061806,0.848477158,16.15735251,0.622103388,1.293534985,8.659348571
Qatar,QAT,1995,13.58231096,3.769755196,1.152728512,19.39208615,1.470171832,10.87053021,2.903472988,0.661373809,2.503057545,1.986128555,3.3687824,8.192385096,5.287722517,0.367248559,0.411409232,0.433799609,14.4618638,0.534178298,1.632237827,9.061304501,21.97337909,3.138723032,0.908011497,16.39775598,0.627927376,1.309269495,8.819985933
Qatar,QAT,1996,13.44673765,3.948866879,1.338535686,19.68722039,1.368471467,11.22840646,2.946521264,0.736979416,2.507739909,2.189196107,3.667333591,8.317702627,5.148224599,0.366269864,0.445575226,0.458923471,14.4908164,0.563153242,1.682399444,8.713529415,21.71636591,2.875319427,0.855911827,17.0342677,0.667216555,1.470937739,9.096690792
Qatar,QAT,1997,13.53540406,4.179871414,1.545596592,20.36188986,1.341084461,11.76780794,3.028329017,0.826658303,2.557338071,2.440869908,4.000129709,8.592877565,5.135414119,0.364500199,0.485114175,0.492928082,14.84285993,0.595109071,1.754033057,8.49566854,21.77505679,2.72050399,0.828110873,17.77743043,0.707135208,1.658004419,9.419579219
Qatar,QAT,1998,13.72310452,4.442996233,1.783163939,21.30048057,1.369752231,12.44802277,3.115896705,0.938747709,2.625723362,2.756163043,4.362967111,8.924716484,5.17281468,0.363156873,0.529122057,0.533539892,15.39905088,0.629531198,1.837933155,8.331805076,21.92177616,2.62152746,0.808092382,18.65724458,0.750868413,1.872726755,9.789070157
Qatar,QAT,1999,14.08488281,4.666852915,2.115315281,22.69801246,1.382086398,13.30381127,3.226108695,1.086396015,2.743627348,3.099001152,4.782296287,9.262358712,5.25922763,0.36145289,0.587573264,0.593903249,16.21956995,0.669723011,1.933439265,8.288696028,22.33166206,2.54700191,0.794325712,19.35578694,0.80441021,2.109739331,10.14640182
Qatar,QAT,2000,14.59521047,4.886933032,2.403302436,23.62312365,1.41763247,13.95191108,3.344868665,1.198602071,2.876602348,3.326167302,5.17716817,9.666071982,5.372376168,0.355860817,0.637426995,0.648060256,16.95993889,0.704703299,2.03460542,8.325633517,22.95891649,2.527555857,0.798261423,19.8758652,0.84326951,2.313375443,10.47862302
